id,prescriber_last_name,prescriber_first_name,drug_name,drug_cost
1245217975,BHULLAR,SATINDER,QUETIAPINE FUMARATE,89.89
1326209354,IGUH,BERNADETTE,TOPIRAMATE,244.99
1346520525,RUMMEL,JAMES,METHIMAZOLE,161.29
1376865923,HERNANDEZ RODRIGUEZ,YOEL,FENOFIBRATE,538.7
1619104650,PORUR EVALAPPAN,SATHESH,CLONIDINE HCL,145.24
1871570903,LAX,SANFORD,TRIAMTERENE-HYDROCHLOROTHIAZID,115.52
1376711747,COSSIO,EDUARDO,GABAPENTIN,1238.85
1740374826,RICHARDSON,JENNIFER,INSULIN SYRINGE,343.6
1235145954,GERSHUNY,BARRY,BUPROPION HCL,336.88
1982710687,TON,HUYANH,NOVOLOG MIX 70-30,7296.27
1225156573,KILBURY TAYLOR,LAURIE,SPIRIVA,3793.15
1194911537,FRERICHS,TIMOTHY,MELOXICAM,68.62
1962494591,LEON,JOSE,LEVOTHYROXINE SODIUM,4259.25
1902850209,HICKS,KATHLEEN,COMBIVENT RESPIMAT,3587.24
1235339979,YOUNG,NICOLAS,PREDNISONE,43.61
1689759839,BERLIN,ALAN,BETAMETHASONE VALERATE,2746.72
1972502599,MINOR,ROBERT,NOVOLIN R,2398.31
1972649887,WALLING,GUY,LAMOTRIGINE,139.36
1801222534,O'MARA,MEGHAN,AMLODIPINE BESYLATE,206.16
1952644056,LEONARDS,LLOYD,FUROSEMIDE,57.62
1285671487,RAFI,AHMAD,TRAMADOL HCL,315.61
1558557165,MISEL,NATHAN,MINOCYCLINE HCL,1359.6
1598897431,HUTCHINGS,TARA,AMIODARONE HCL,101.08
1700823705,EILENDER,DAVID,WARFARIN SODIUM,599.32
1275544579,ANZALONE,SCOTT,TEMAZEPAM,123.88
1841397858,INTINI,RONALD,PRADAXA,7771.14
1548283765,SMITH,LARRY,DIGOX,1009.69
1790851541,ZHANG,TIANSHU,GABAPENTIN,2261.78
1245345883,DESA,ROOPAL,SULINDAC,72.05
1063673812,GONDI,AVANTICA,PREDNISONE,234.26
1194705269,MOORE,ANN,COMBIVENT RESPIMAT,4861.03
1265454482,RABER,JAMES,SERTRALINE HCL,69.37
1285781948,FRIEDMAN,DAVID,DIVALPROEX SODIUM,1058.8
1568413987,RIEL,MICHAEL,PEG-3350 AND ELECTROLYTES,158.98
1588604433,DOCHERTY,JON,WARFARIN SODIUM,354.47
1942228531,MULLER,WILLIAM,FUROSEMIDE,1353.31
1710946728,LEE,JOANN,KLOR-CON M20,437.54
1780674929,NACHREINER,GLORIA,NOVOLOG,37701.18
1235549932,MIGEL,ZACHARY,MEMANTINE HCL,614.08
1669792354,DEMIRCI,ARZU,ATENOLOL,640.21
1578558292,CAMPBELL,WALTER,CARVEDILOL,56.06
1467491647,CESPEDES,LUZ,VOLTAREN,885.61
1073523759,JARRAH,RAFIC,HUMULIN 70-30,2767.84
1598834798,KATO,COLETTE,WARFARIN SODIUM,1726.59
1598749442,BERMAN,SHELDON,MIRTAZAPINE,178.05
1720087463,PORTER,CARL DOUGLAS,SIMVASTATIN,127.82
1902947658,PATEL,NIMESH,DOXYCYCLINE HYCLATE,1645.05
1619984903,SEGAL,DAVID,OXYCODONE-ACETAMINOPHEN,8538.73
1356670939,GONZALEZ,LISSA,LEVEMIR FLEXTOUCH,8169.97
1447272299,PEREZ-LOPEZ,EDWIN,AVODART,2438.8
1912973694,YU,STELLA,ALPRAZOLAM,515.23
1750382982,FRY,STEPHEN,LANSOPRAZOLE,833.41
1083808422,ABRAHAM,JOLLY,TRAMADOL HCL,274.09
1710189022,LINDLEY,KATASHA,FUROSEMIDE,265.16
1245319599,SAMPLE,LAURA,VENTOLIN HFA,2603.52
1851372650,ORAN,GWENDOLYN,NAMENDA,12482.49
1780640078,AKHTER,SALMA,AMOXICILLIN-CLAVULANATE POTASS,647.11
1043464639,DO,THI,CLONAZEPAM,109.77
1861703860,OERTEL,MARK,MIRTAZAPINE,194.43
1467597922,BOUDWIN,JAMES,NEXIUM,6606.48
1013913011,BUNNER,JULIE,LEVEMIR,4777.78
1326445578,SPEARS,KATHERINE,AZITHROMYCIN,219.93
1932498276,JOSEPH,SHRUTI,OMEPRAZOLE,280.63
1932205903,JORDAN,PATRICIA,SYNTHROID,1367.15
1386640522,SHANDLING,ADRIAN,ZETIA,21656.18
1730400854,LEE,JANE,VENTOLIN HFA,946.2
1689960718,GARCIA,JESSICA,LEVOFLOXACIN,215.08
1760438691,MILAZZO,CARMELO,LANTUS SOLOSTAR,14560.35
1396768388,JELLETT,CAROL,FLOVENT HFA,2339.18
1053585349,ESQUIVEL,HEATHER,ATENOLOL,105.63
1780662692,KUVLIEV,ENIO,AMLODIPINE BESYLATE,46.79
1538111422,MAGUIRE,JAMES,TERAZOSIN HCL,179.58
1336134253,RANA,NARESH,BENICAR HCT,3969.01
1437362993,MCFADDEN,CAROLINE,FLUTICASONE PROPIONATE,830.42
1033103312,ROBBINS,WILLIAM,CARBIDOPA-LEVODOPA,404.87
1689604449,ROBERTS,WILLIS,DONEPEZIL HCL,1263.94
1114906914,SCHMITT,JOHN,CIMETIDINE,210.2
1780784389,SINGH,GURSHARAN,BROMOCRIPTINE MESYLATE,1931.99
1306848700,WALBRUN,FRED,METFORMIN HCL ER,242.26
1710993076,MERRYMAN,JAMES,BUPROPION HCL SR,327.34
1588606800,POMICHTER,JOHN,CARVEDILOL,632.33
1457315756,COLEMAN,JOHN,CEPHALEXIN,115.78
1255651873,GIBIEZAITE,SANDRA,BD ULTRA-FINE PEN NEEDLE,880.27
1326043357,AGYEMANG,JOSEPH,DIAZEPAM,39.89
1437188067,FLOWERS,ROBERT,BENAZEPRIL HCL,380.75
1538131388,BARAYA,EDGAR,LOPERAMIDE,469.3
1407888555,PARKER,JAMES,MIDODRINE HCL,1814.56
1548280258,BARTZ,STEVEN,PRIMIDONE,246.6
1639195639,VIGEE,DARREN,CELECOXIB,1462.51
1871996413,RAPP,TRICIA,GLIPIZIDE,95.81
1720069883,HARSHAWAT,PARAS,CITALOPRAM HBR,154.56
1700806304,MURALITHARAN,PUSHKALA,VOLTAREN,1816.57
1912262429,NOLAN,STEPHANIE,NOVOLIN 70-30,11140.33
1043245145,BERTOS,MICHAEL,IPRATROPIUM BROMIDE,707.68
1053321547,MEYER,RICHARD,AMLODIPINE BESYLATE,409.04
1871815316,BOYD,RAMONA,FLUOXETINE HCL,949.52
1689889644,GROVE,GEORGE,PROAIR HFA,729.92
1851357370,JOHNSON,FRANK,VERAPAMIL ER,517.86
1861662884,GESSNER-PETERSON,MARY,SERTRALINE HCL,370.87
1588643423,KEENEN,CHARLES,HYDROCHLOROTHIAZIDE,230.12
1023001559,CUNNINGHAM,SEAN,MELOXICAM,354.87
1154392892,CRITSER,GARY,ALPRAZOLAM,1791.91
1073622676,STEWART,GAYLE,SEROQUEL XR,13619.71
1295797645,GOMEZ,ILDEFONSO,QUINAPRIL HCL,232.61
1265616296,COFFIN,PHILLIP,TRUVADA,31700.08
1598756173,GILANI,ASIM,ALPRAZOLAM,3113.54
1992747265,HAZE,CORA,AMOXICILLIN-CLAVULANATE POTASS,260.76
1144261298,ROTCHFORD,JAMES,VYVANSE,5781.58
1306814694,MENEZES,NARESH,TRIAZOLAM,347.97
1669472015,CHUNE,MICHAEL,TRAMADOL HCL,88.91
1962484311,LUNSFORD,MICHAEL,METOPROLOL SUCCINATE,7338.59
1225108947,HITT,ROCKTON,AMOXICILLIN,142.19
1235322538,KOCHUMIAN,MINAS,VASCEPA,59645.4
1033304746,HARTMAN,LOIS,HYDROCHLOROTHIAZIDE,473.55
1144272840,GULLEY,PAUL,OXYCODONE-ACETAMINOPHEN,4218.29
1831408350,DUMAS,ANNA,ESTRADIOL,56.11
1033105739,JOHN,JOHN,SPIRONOLACTONE,777.82
1306817523,RAPER,RALPH,AMOXICILLIN,105.76
1891085049,FIELDS,HEATHER,FINASTERIDE,276.23
1982876470,PANNELL,BETH,CARVEDILOL,59.34
1063452936,ARNONE,THOMAS,OXYCODONE-ACETAMINOPHEN,210.82
1528041852,ALBRIGHT,JUANITA,SYNTHROID,2818.48
1750355293,FERRAND,LINDA,NIFEDIPINE ER,311.1
1386864072,GARCIA,CHRISTOPHER,FINASTERIDE,73.4
1023315751,TUCKER,LAURA,ATORVASTATIN CALCIUM,653.72
1588731863,DAMBROGIO,JAMES,OXYCODONE HCL ER,20995.75
1982872206,WELBORN,DONNA,DULOXETINE HCL,1438.62
1710919642,MOOMAW,WILLIAM,DIGOX,2301.66
1568494037,GOLLER,LINDA,ATORVASTATIN CALCIUM,172.92
1225328800,ROBINSON,NATALIE,SERTRALINE HCL,549.66
1861589301,YABUT,MICHAEL,LACTULOSE,305.92
1770565574,OWENS,SUSAN,DICYCLOMINE HCL,449.3
1174573224,CANOWITZ,STEPHEN,OXYCODONE HCL,283.64
1366557621,BECKER,MICHELLE,ZOLPIDEM TARTRATE,655.29
1326228891,HUNTER,MARY,GABAPENTIN,353.98
1669452397,ANDERSON,GREGORY,GABAPENTIN,418.05
1114034881,GAMBLE,ROBERT,ISOSORBIDE MONONITRATE ER,352.85
1801889175,DIXON,DAVID,LORAZEPAM,1520.52
1891751541,HORAN,CHRIS,LEVEMIR,12075.24
1699778209,STROPE,MARK,JANUVIA,14484.98
1568438653,LALLY,THOMAS,ENABLEX,1690.63
1871565333,AMIOTTE,LISA,LORAZEPAM,24.34
1942294301,PALAY,HOWARD,OXCARBAZEPINE,3652.51
1477844652,ORELLANA MOLINA,ARNALDO,ALLOPURINOL,1199.63
1942288261,LOONEY,ALICE,ESCITALOPRAM OXALATE,130.01
1073713335,MCLEAN,MICHAEL,AMITRIPTYLINE HCL,109.01
1104082809,FARHAT,MOHAMED,FENTANYL,2978.81
1144589466,SHAH,PRATIK,GABAPENTIN,426.28
1083682991,SMITH,DREW,ATENOLOL,349.2
1639150048,CARBONELL,MARIO,WARFARIN SODIUM,734.28
1851328579,SHERMAN,CHARLES,METHENAMINE HIPPURATE,1104.86
1134235674,SAAVEDRA,OLGA,VALSARTAN-HYDROCHLOROTHIAZIDE,2893.11
1033172192,DYKSTRA,GARY,SIMVASTATIN,3381.01
1558471342,MAGLIULO,ANTHONY,HYDROXYCHLOROQUINE SULFATE,2106.82
1154584316,LIAKHOVETSKI,OLEG,EXELON,5448.96
1598994303,SANDOVAL,MONICA,LATANOPROST,182.02
1497963839,AFROZ,ROWNAK,ALPRAZOLAM,1061.11
1740506575,MALLORY,JULIE,MELOXICAM,203.89
1225110331,CHRISTIAN,MOSES,HYDROCHLOROTHIAZIDE,737.31
1912108234,BANTU,VISHWAROOP,OXYBUTYNIN CHLORIDE ER,2942.98
1568492726,HAVERIC,ZLATKO,SERTRALINE HCL,738.97
1497775316,ANTIPORDA,GLORIOSA,KLOR-CON M20,373.3
1013900513,STAROSTA,ZALMAN,PEN NEEDLE,254.89
1912969825,WEISS,BARBARA,NEXIUM,8000.02
1801904099,SEHGAL,ARUNPAL,OXCARBAZEPINE,727.87
1255396966,TANAMACHI,VINCENT,LISINOPRIL-HYDROCHLOROTHIAZIDE,1149.62
1124098967,NACHIMUTHU,LATHA,FLUCONAZOLE,809.18
1609103738,ELLENDER,JOSEPH,METFORMIN HCL,45.58
1831162221,CARREON,BRIAN,AMOXICILLIN-CLAVULANATE POTASS,199.84
1104922285,FABRIZIUS,DIANE,GLIMEPIRIDE,174.83
1215987094,DAVIS,PAULA,ATORVASTATIN CALCIUM,2653.3
1366473100,MILLER,GINA,LEVOTHYROXINE SODIUM,2937.71
1316965403,PANDYA,RAJANIKANT,LEVOTHYROXINE SODIUM,1368.56
1265507412,HARDT,SUSAN,LORAZEPAM,63.71
1376584052,GIFFIN,ROBERT,TIZANIDINE HCL,1883.79
1245424746,SIM,PHYLLIS,TAMSULOSIN HCL,441.47
1831350784,SEQUEIRA ABARCA,ERNESTO,ESCITALOPRAM OXALATE,466.97
1942352315,PAKDAMAN,MEHRDAD,SERTRALINE HCL,463.65
1487649166,GERGER,JOSEPH,ZETIA,25378.62
1841276490,SMITH,ANDREW,CLONAZEPAM,82.86
1952464661,ADENUGA,GBEMISOLA,TAMSULOSIN HCL,671.51
1063691574,SANDERS,JONATHAN,AZITHROMYCIN,219.27
1386672392,MUSICK,SCOTT,METHYLPREDNISOLONE,280.04
1730130386,ALISSE,MAURICE,QUETIAPINE FUMARATE,2150.87
1942277553,ARCHBALD,ANNE,AMOXICILLIN-CLAVULANATE POTASS,476.69
1972660355,KIM,SOOIL,METFORMIN HCL ER,134.88
1588813661,SAVAGE,KENNETH,SULFAMETHOXAZOLE-TRIMETHOPRIM,213.82
1245294636,ANDERSON,DANIEL,ONGLYZA,6527.78
1437106614,BANALA,DWARAKNADH,METFORMIN HCL ER,505.66
1962400291,SCHUETZ,ALEXANDER,ELIQUIS,9590.42
1396716957,CAMPOS,JAVIER,LISINOPRIL-HYDROCHLOROTHIAZIDE,250.08
1205829207,MILLER,WILLIAM,CARISOPRODOL,490.27
1548471857,WASHINGTON,KENNETH,ATENOLOL,45.76
1467439729,SINGH,KANWARDEEP,LIDOCAINE,3932.53
1124041116,CAMPBELL,RONALD,AMIODARONE HCL,93.1
1275534752,POMYKALA,LORA,MUPIROCIN,138.13
1295996411,BASS,JAY,AMOXICILLIN,93.12
1386638500,GASCON,YVONNE,NYSTATIN,591.58
1801819321,KIM,LAUREN,DIVALPROEX SODIUM,1010.74
1689644866,HUMPHREY,JONATHAN,LEVEMIR FLEXTOUCH,4834.81
1467698621,GILBERT,SHELLEY,SPIRIVA,3455.98
1083684625,SOFIELD,LAURA,NIFEDICAL XL,956.71
1750325650,KERSTEIN,STANLEY,ADVAIR DISKUS,11314.16
1841252558,SEGAL,RICHARD,METHOTREXATE,212.56
1447274949,HANDSHY,STANLEY,FLUCONAZOLE,328.78
1639260920,BRADEN,ALBERT,RANITIDINE HCL,1012.67
1316903073,WILLIAMS,KENNETH,ATENOLOL,3877.24
1699706333,SCHIFF,KARIN,FUROSEMIDE,52.01
1376657585,DONAGHY,EILEEN,LISINOPRIL-HYDROCHLOROTHIAZIDE,78.66
1174575898,BECKETT,CHRISTOPHER,LEVETIRACETAM,569.09
1023114089,MARTIN,MARY-MARGARET,NAMENDA,3441.31
1790943983,HOMSI,YASER,PROMETHAZINE HCL,308.59
1356390322,LEHR,CARRIE,VERAPAMIL ER,367.29
1174554711,MCKEVETT,JOHN,OXYCONTIN,2379.68
1336102169,LUCARELLI,MELISSA,CRESTOR,6474.4
1861653404,EVERHART,TERRY,CLOPIDOGREL,665.84
1982622908,HUMPHREY,RONALD,PROMETHAZINE HCL,208.07
1558372144,LOOTENS,DAVID,FENOFIBRATE,2612.36
1902889611,MAUE,FREDERICK,DULOXETINE HCL,7787.29
1477687036,BALDO,NATALIA,LEVEMIR FLEXTOUCH,7886.9
1376707307,BIAGTAN,MARK,VERAMYST,2714.84
1295796290,FAKHRY,MONA,ALENDRONATE SODIUM,1081.47
1972588077,VYDRIN,MIKHAIL,VALPROIC ACID,821.64
1851590996,LOZANO,NIA,INVEGA SUSTENNA,29895.57
1417239914,BROWN,CATHERINE,IBUPROFEN,206.49
1295735553,ALONSO,REYNALDO,BENICAR HCT,6783.55
1730333634,GALICIA,JASON,LEVOTHYROXINE SODIUM,5710.08
1538157383,WENGER-KELLER,DAVID,SULFAMETHOXAZOLE-TRIMETHOPRIM,1077.58
1528059086,VERMILLION,TIMOTHY,NORTRIPTYLINE HCL,74.77
1902062862,KUMARAGURU,PRIYA,LANSOPRAZOLE,622.03
1033182944,NIMMAGADDA,INDRANI,HYDROCODONE-ACETAMINOPHEN,7688.88
1003859547,VANDE MERWE,DAVID,HYDROCHLOROTHIAZIDE,156.15
1124248463,HITZEMAN,LAWRENCE,NEVIRAPINE,8025.35
1740300516,WEATHERS,LORI,DIGOX,1059.48
1104878610,KAYLOR,MICHAEL,PRAVASTATIN SODIUM,2839.99
1285715805,NEWKIRK,DONNA,LEVOTHYROXINE SODIUM,1150.1
1851398218,FIDAI,GULZAR,PERMETHRIN,42446.95
1417364944,SMITH,TAMARA,LOPERAMIDE,1490.61
1609876507,SMITH,MATTHEW,OMEPRAZOLE,4943.63
1740230051,WASTI,NAILA,AMOXICILLIN,122.32
1487759270,PERREAULT,PAUL,PAROXETINE HCL,60.72
1366453243,MINTELL,DAVID,NOVOFINE 32,1057.38
1003814518,LEE,CHRISTOPHER,LISINOPRIL-HYDROCHLOROTHIAZIDE,129.39
1437146404,BRILL,DAVID,DIGOX,815.42
1922053883,ANDERSON,MICHELLE,HYDROCHLOROTHIAZIDE,297.93
1053488502,FAKADEJ,MARIA,CARBAMAZEPINE ER,1129.29
1346263191,KREIGER,ALLAN,PREDNISOLONE ACETATE,488.58
1427087576,AMALFITANO,FRANK,ENALAPRIL MALEATE,653.1
1538590591,HUGHES,REBEKAH,METFORMIN HCL,1090.85
1417902776,HARMON,WILLIAM,TEMAZEPAM,144.95
1417924309,AYAD,MOHAMED,COLCRYS,28574.81
1710169784,ROBERTSON,CHRISTOPHER,MONTELUKAST SODIUM,361.13
1518978394,MENDIRATTA,KANWAR,NIFEDIPINE ER,2241.26
1952466989,KOOMEN,JOHN,TRIHEXYPHENIDYL HCL,202.96
1730162256,PEIRCE,DAVID,NEXIUM,11650.02
1396897096,BURNS,JONATHAN,OXYCODONE-ACETAMINOPHEN,1328.08
1780690362,JARAVA,ABELARDO,BACLOFEN,887.17
1518904606,LUIS-ROIG,YANIK,TOPIRAMATE,72.89
1508176306,SIRISENA,SHALINI,CIPROFLOXACIN HCL,103.73
1720202989,SUTTON,KRISTI,PRAMIPEXOLE DIHYDROCHLORIDE,1011.03
1740226646,VONCLEF,JULIUS,BYSTOLIC,9203.93
1124214770,MAXWELL,DEANAH,KLOR-CON 10,220.3
1508826678,MULLIGAN,KATHRYN,DIGOXIN,651.0
1710061726,JETTE-ARCAND,JOSEE,LOSARTAN POTASSIUM,1409.27
1780723577,BUSHAN,RATHNA,LOSARTAN POTASSIUM,289.92
1700876554,ODEGAARD,CAROL,LISINOPRIL,2648.48
1902012206,HEFNER,JASON,JANUVIA,17614.9
1457446189,STEPHENS,MARY,VALSARTAN-HYDROCHLOROTHIAZIDE,2165.84
1225089683,JOHNSON,PHILLIP,LOSARTAN-HYDROCHLOROTHIAZIDE,661.72
1902941024,CLEMENTS,MARGEAUX,NEXIUM,44374.47
1487623740,KOSINSKI,TIMOTHY,FLUOXETINE HCL,666.07
1386643260,WANG,BO,BETAMETHASONE DIPROPIONATE,442.94
1205841947,XENAKIS,ELLY,ACETAMINOPHEN-CODEINE,158.61
1922007012,CABRERA,HECTOR,ESTRADIOL,138.13
1508826413,JANGA,RADHIKA,PRAVASTATIN SODIUM,269.26
1902889942,AJALA,MUSA,KLOR-CON M20,1031.53
1790004588,JOHNSON,PAULETTE,AMLODIPINE BESYLATE,410.46
1316989197,TADAKAMALLA,MALATHI,SERTRALINE HCL,3988.01
1497006043,HAMMACK,DAVID,NAPROXEN,162.16
1013081249,TISDALE,DEBORAH,ORPHENADRINE CITRATE,120.34
1427185479,MCNALLY-PANE,ELIZABETH,CEFUROXIME,674.04
1831113778,SCOTT,ROBERT,RANITIDINE HCL,564.22
1740545227,IRVING,VANNA,GABAPENTIN,1949.23
1508845116,LEWIS,GIDEON,SEROQUEL XR,2526.33
1740220045,FRUCHT,MICHAEL,TEGRETOL,8235.69
1639179781,BERRY,SARAH,OMEPRAZOLE,771.92
1568576726,YARBOROUGH,GARLAND,BYSTOLIC,22217.31
1316929276,DUHME,DAVID,TRAZODONE HCL,2874.3
1972533602,BRUNO,SANDRA,TEMAZEPAM,603.25
1649266453,HERNANDEZ-CANO,OSCAR,GABAPENTIN,165.57
1235287095,BLAKE,WENDELL,PROPYLTHIOURACIL,337.18
1336129071,AARON,MICHAEL,TRICOR,3342.24
1558311738,KULCZYCKI,TED,LEVEMIR FLEXTOUCH,23865.71
1891873212,SALAZAR,CESAR,PEG 3350-ELECTROLYTE,1057.52
1487695904,TUCKER,DONALD,ADVAIR DISKUS,17433.64
1316031453,REICHERT,MARY LOU,PIOGLITAZONE-METFORMIN,4205.26
1598755761,RUIZ-SANTIAGO,GUSTAVO,MIRTAZAPINE,497.38
1790862746,MUGHAL,AMJAD,GALANTAMINE HBR,1334.81
1386792398,SCANNAPIECO,MICHELLE,ETHAMBUTOL HCL,909.58
1154377513,JOHNSON,SARAH,PRAVASTATIN SODIUM,893.26
1144456476,GUGLIOTTI,MATTHEW,OMEPRAZOLE,1169.04
1235169236,ABBOTT,JAMES,FENTANYL,6529.74
1427027762,NGUYEN,TUAN,HUMALOG KWIKPEN U-100,5129.45
1558460204,MELVIN,C.,METFORMIN HCL ER,238.43
1023289121,BHASKARAN,DHARMENDRA,LAMOTRIGINE,75.43
1508870734,CORNETT,CHARLES,TESTOSTERONE CYPIONATE,981.29
1306037726,WILKINS,ANNA,ATORVASTATIN CALCIUM,1053.83
1336106822,DIAZ,JAMIL,GLIPIZIDE ER,199.02
1205071222,ULLAH,NUSHRAT,PANTOPRAZOLE SODIUM,267.49
1205831211,CROME,CHRISTOPHER,GLIPIZIDE,87.27
1790827194,JONES,NAOMI,LITHIUM CARBONATE,377.26
1689622672,PARRILLA,RAMON,ESCITALOPRAM OXALATE,243.2
1598789992,ALLEN,ELLIS,DIPHENOXYLATE-ATROPINE,280.69
1437198579,GARLAND,JOSEPH,METOCLOPRAMIDE HCL,164.58
1073587507,KOVACHEVICH,ROBERT,ONGLYZA,11443.94
1962442863,LEVINE,CHAIM,PANTOPRAZOLE SODIUM,1298.97
1871543926,HAYNES,AMY,FLUTICASONE PROPIONATE,1901.38
1598815144,LIM,MENG,ISOSORBIDE MONONITRATE ER,328.12
1285747089,O'HEA,EUGENE,METFORMIN HCL ER,912.23
1871601989,PATIL,ROHIDAS,PRAZOSIN HCL,1118.36
1508849282,BOHL,JAMISON,FINASTERIDE,2632.05
1629008172,FRANZ,THOMAS,PHENOBARBITAL,471.77
1871677948,MILLS,WALTER,AMITRIPTYLINE HCL,228.72
1386754083,STOUFFLET,PAUL,FENOFIBRATE,1428.36
1376598821,ZBORAY-THIEL,SHARON,RISPERDAL,8941.27
1144299579,KRONENTHAL,GRETCHEN,LANSOPRAZOLE,866.84
1225117054,DOWNING,DAVID,VALSARTAN,534.1
1487635231,MAROTTA,JOSEPH,NABUMETONE,359.17
1043205743,KOHUT,WALTER,KOMBIGLYZE XR,15724.54
1639152481,STRONG,ROBERT,NITROFURANTOIN,1370.26
1023070091,TEICHGRAEBER,JOSEPH,DIAZEPAM,1050.25
1245632157,CANNON,AMANDA,SPIRIVA,12210.57
1952470080,MANSHARAMANI,NARESH,PREDNISONE,598.18
1629025093,MCEVOY,ROBERT,ADVAIR DISKUS,24212.86
1508958612,UNREIN,MARSHAL,TRAMADOL HCL,181.39
1649341793,MAZA,KYLE,PRAVASTATIN SODIUM,1260.14
1487601480,NGUYEN,KEVIN,ALPRAZOLAM,172.81
1205223013,VALDEZ,JENNIFER,METOPROLOL SUCCINATE,124.17
1093955023,ELLIOTT,LAURA,GABAPENTIN,1655.04
1114005097,GREEN,LINDA,ATORVASTATIN CALCIUM,275.95
1083655971,SEWELL,LESLIE,SPIRONOLACTONE,826.19
1063443844,GRILL,LAWRENCE,DIGOX,2220.29
1982660072,VEMULAPALLI,HARI,TEMAZEPAM,563.07
1942363999,HUANG,ZHI,CLOPIDOGREL,863.47
1932284296,ELDRIDGE,EUGENE,LATANOPROST,11277.97
1801970421,JONES,JOHN,SULFAMETHOXAZOLE-TRIMETHOPRIM,48.33
1881689594,PACIOIANU,MARIUS,NITROSTAT,223.79
1619228632,GARCIA-GRIDER,ANGELA,METOPROLOL TARTRATE,346.4
1437141322,CHI,JASEN,FUROSEMIDE,41.85
1386713808,WEISS,WILLIAM,PROAIR HFA,1332.2
1760460356,HOLTZMEIER,BRANT,TRAZODONE HCL,253.77
1427040450,MOODY,DOUGLAS,INSULIN SYRINGE,637.67
1922064674,TORAN,MARYBETH,MODAFINIL,14303.01
1568458008,CABRAL,RUBEN,DESONIDE,5829.7
1578562500,HOWARD,SUSAN,DICLOFENAC SODIUM,1089.56
1417900721,NAQVI,SYED,METOPROLOL SUCCINATE,2144.46
1033194774,BRADSHAW,BRIAN,FENTANYL,587.81
1679594972,RICHIE,MICHAEL,LATANOPROST,4195.25
1851510655,TABOR,KATHERINE,DOXYCYCLINE HYCLATE,729.0
1003850553,HASNAIN,IMRAN,LANTUS SOLOSTAR,6051.39
1801939434,WIBERG,KJELL,ATRIPLA,185973.35
1023045952,MCGRAW,DEBRA,LISINOPRIL,277.74
1336157866,EASTES,BRYAN,METOPROLOL TARTRATE,1225.87
1750436382,FLEURINOR,JEAN,CARVEDILOL,222.03
1003090739,YURGEL,BETTY,BUPROPION HCL,149.68
1386678225,AKDAMAR,MURAT,METRONIDAZOLE,278.38
1720066806,KONG,SOE-NI,VALSARTAN,5406.59
1144327008,HERNANDEZ,LEOPOLDO,FLUTICASONE PROPIONATE,338.82
1649512013,BORING,KIMBERLY,TRAMADOL HCL,296.71
1164520516,SACHDEVA,ROHINI,GLIPIZIDE,280.21
1730216482,BREIT,CHRISTINA,ATORVASTATIN CALCIUM,5165.75
1730362104,MCNINCH,MARY,LISINOPRIL,258.52
1922393842,KLINE,LEANNE,LEVOTHYROXINE SODIUM,1003.28
1558324814,D'AURIA,CHARLES,DIGOXIN,1907.57
1952416919,GRAHAM,CAMILLA,ATORVASTATIN CALCIUM,279.12
1811092638,DROSMAN,STEVEN,TRAMADOL HCL,82.3
1699751727,HODITS,JUDITH,AMLODIPINE BESYLATE,279.28
1881884419,SCHURMAN,KIM,VALACYCLOVIR,530.27
1508858903,PATEL,NILESH,LIDODERM,6788.39
1912980996,NOE,KATHERINE,DIVALPROEX SODIUM,845.73
1760541825,CLANCY,PATRICIA,LOSARTAN-HYDROCHLOROTHIAZIDE,115.12
1366480576,ZICK,DAVID,CLOZAPINE,29026.59
1174543839,ZUNICH,MARK,ADVAIR DISKUS,44251.15
1912980178,BALTA,OFELIA,VALSARTAN,6132.78
1518927532,TAKESHIAN,AZITA,RENVELA,99702.83
1750673943,REEVES,STEVE,AMLODIPINE BESYLATE,1953.28
1831123348,CAGGIANO,CARMINE,CRESTOR,6404.74
1992997175,SESSIONS,NATALIE,ALLOPURINOL,920.25
1235209651,JOHNSON,CHARLOTTE,OMEPRAZOLE,697.08
1548485071,PERKINSON,BRIAN,TRAMADOL HCL,202.56
1306895529,WALKER,DAWN,CITALOPRAM HBR,457.34
1063547834,POPE,DUSTIN,ONDANSETRON ODT,224.38
1952620304,HABERLE,TYLER,BUPROPION XL,828.77
1053469072,ROY,DOLLY,DEXAMETHASONE SODIUM PHOSPHATE,72.83
1881799922,SHLESINGER,YSHAY,POTASSIUM CHLORIDE,291.47
1750565438,SWIFT,SUSAN,SPIRONOLACTONE,122.64
1093805897,SULLIVAN,WILLIAM,DIGOX,248.02
1134418270,KINSLER,LAURA,MELOXICAM,106.0
1427083419,LEOU,HORNG MIN,TRIAMTERENE-HYDROCHLOROTHIAZID,399.08
1346217395,WARD,ALBERT,CIPROFLOXACIN HCL,357.57
1598005654,JAYNES,LESLIE,CYCLOBENZAPRINE HCL,522.59
1710266226,STARK,ANNE,VENLAFAXINE HCL ER,225.81
1447286455,WILLMOTT,WILLIAM,POTASSIUM CHLORIDE,306.52
1588861843,BOWEN,MEREDITH,OXYBUTYNIN CHLORIDE,1107.0
1972599728,ISKANDER,AYMAN,FUROSEMIDE,137.25
1831165844,GARCIA,HUBERT,NAMENDA XR,6198.61
1073803649,GREEN,ROBERT,PANTOPRAZOLE SODIUM,1247.61
1477512432,PEREIRA,PEDRO,METFORMIN HCL,678.93
